
3630000 1.768e-06
3650000 1.515e-06
3670000 1.719e-06
3690000 1.688e-06
3710000 1.691e-06
3730000 1.865e-06
3750000 1.73e-06
3770000 1.324e-06
3790000 1.587e-06
3810000 1.794e-06
3830000 1.57e-06
3850000 1.63e-06
3870000 1.639e-06
3890000 1.438e-06
3910000 1.446e-06
3930000 1.442e-06
3950000 1.989e-06
3970000 2.23e-06
3990000 2.076e-06
4010000 1.659e-06
4030000 1.44e-06
4050000 1.449e-06
4070000 1.608e-06
4090000 1.686e-06
4110000 1.605e-06
4130000 1.746e-06
4150000 1.938e-06
4170000 1.755e-06
4190000 1.527e-06
4210000 1.591e-06
4230000 1.501e-06
4250000 1.816e-06
4270000 1.608e-06
4290000 1.673e-06
4310000 1.283e-06
4330000 1.484e-06
4350000 1.545e-06
4370000 1.52e-06
4390000 1.7e-06
4410000 1.784e-06
4430000 1.662e-06
4450000 1.711e-06
4470000 1.886e-06
4490000 1.535e-06
4510000 1.418e-06
4530000 1.891e-06
4550000 1.561e-06
4570000 1.929e-06
4590000 2.006e-06
4610000 1.952e-06
4630000 1.562e-06
4650000 2.373e-06
4670000 1.769e-06
4690000 1.448e-06
4710000 1.88e-06
4730000 1.706e-06
4750000 1.718e-06
4770000 1.554e-06
4790000 1.64e-06
4810000 1.547e-06
4830000 1.679e-06
4850000 1.314e-06
4870000 2.035e-06
4890000 1.634e-06
4910000 1.615e-06
4930000 1.232e-06
4950000 2.023e-06
4970000 1.56e-06
4990000 1.763e-06
5010000 1.974e-06
5030000 1.571e-06
5050000 2.142e-06
5070000 1.498e-06
5090000 1.88e-06
5110000 1.533e-06
5130000 1.563e-06
5150000 1.939e-06
5170000 1.535e-06
5190000 1.62e-06
5210000 1.584e-06
5230000 1.914e-06
5250000 1.907e-06
5270000 1.687e-06
5290000 1.478e-06
5310000 1.629e-06
5330000 1.876e-06
5350000 1.622e-06
5370000 3.172e-06
5390000 1.409e-06
5410000 2.042e-06
5430000 1.756e-06
5450000 1.925e-06
5470000 1.788e-06
5490000 1.681e-06
5510000 1.651e-06
5530000 1.567e-06
5550000 1.916e-06
5570000 1.572e-06
5590000 2.694e-06
5610000 1.697e-06
5630000 2.12e-06
5650000 1.796e-06
5670000 2.026e-06
5690000 1.653e-06
5710000 1.86e-06
5730000 2.032e-06
5750000 1.773e-06
5770000 1.977e-06
5790000 1.779e-06
5810000 1.488e-06
5830000 1.663e-06
5850000 2.015e-06
5870000 1.73e-06
5890000 1.583e-06
5910000 1.866e-06
5930000 1.682e-06
5950000 1.599e-06
5970000 1.6e-06
5990000 1.684e-06
6010000 1.962e-06
6030000 1.736e-06
6050000 1.458e-06
6070000 1.692e-06
6090000 1.822e-06
6110000 1.473e-06
6130000 1.801e-06
6150000 1.713e-06
6170000 1.699e-06
6190000 1.735e-06
6210000 1.864e-06
6230000 1.698e-06
6250000 1.57e-06
6270000 1.657e-06
6290000 1.668e-06
6310000 1.568e-06
6330000 1.756e-06
6350000 1.543e-06
6370000 1.752e-06
6390000 1.679e-06
6410000 1.676e-06
6430000 1.869e-06
6450000 1.972e-06
6470000 1.669e-06
6490000 2e-06
6510000 1.699e-06
6530000 1.708e-06
6550000 1.695e-06
6570000 1.331e-05
6590000 2.316e-06
6610000 1.701e-06
6630000 1.786e-06
6650000 1.663e-06
6670000 1.704e-06
6690000 1.505e-06
6710000 1.733e-06
6730000 1.488e-06
6750000 1.738e-06
6770000 1.763e-06
6790000 1.942e-06
6810000 1.62e-06
6830000 1.57e-06
6850000 2.204e-06
6870000 1.694e-06
6890000 2.229e-06
6910000 1.603e-06
6930000 1.657e-06
6950000 1.673e-06
6970000 1.664e-06
6990000 1.808e-06
